PathwayStep1	PathwayStep2	
PathwayStep19	PathwayStep21	
PathwayStep19	PathwayStep23	
PathwayStep19	PathwayStep20	
PathwayStep19	PathwayStep22	
PathwayStep2	PathwayStep3	
PathwayStep7	PathwayStep14	
PathwayStep7	PathwayStep12	
PathwayStep7	PathwayStep13	
PathwayStep7	PathwayStep16	
PathwayStep7	PathwayStep11	
PathwayStep7	PathwayStep17	
PathwayStep7	PathwayStep15	
PathwayStep7	PathwayStep10	
PathwayStep9	PathwayStep14	
PathwayStep9	PathwayStep12	
PathwayStep9	PathwayStep13	
PathwayStep9	PathwayStep16	
PathwayStep9	PathwayStep11	
PathwayStep9	PathwayStep17	
PathwayStep9	PathwayStep15	
PathwayStep9	PathwayStep10	
